instance_name, model_type, k, b, r, var_num, var_remaining, num_k_core_nodes, lower_bound, upper_bound, remove_y_edges_reduction, remove_y_edges_time, y_saturated_reduction, y_saturated_iterations, y_saturated_run_time, y_continuous, additonal_facet_defining, y_val_fix, fractional_callback, total_time
Brightkite_edges, reduced_model, 2, 250, NA, 116456, 90569, 34706, 35281.0, 35281.0, 362, 0.07804203033447266, 0, 0, 0, False, False, False, False, 13.87352180480957
socfb-Northeastern19, reduced_model, 33, 250, NA, 27764, 19644, 7008, 7772.0, 7772.0, 8719, 0.07839584350585938, 0, 0, 0, False, False, False, False, 21.252195119857788
socfb-Syracuse56, reduced_model, 46, 250, NA, 27306, 19221, 6985, 7883.0, 7883.0, 13753, 0.0967721939086914, 0, 0, 0, False, False, False, False, 3041.9085471630096
Gowalla_edges, reduced_model, 3, 250, NA, 393182, 292745, 106417, 108783.0, 108791.0, 5884, 0.3258075714111328, 0, 0, 0, False, False, False, False, 159.69416213035583
com-dblp.ungraph, reduced_model, 3, 250, NA, 634160, 510101, 204031, 206099.0, 206099.0, 12906, 0.45804357528686523, 0, 0, 0, False, False, False, False, 377.83407378196716
soc-catster.e, reduced_model, 21, 250, NA, 299400, 226642, 78945, 79636.0, 79640.0, 15527, 0.6260578632354736, 0, 0, 0, False, False, False, False, 98.07070875167847
facebook_combined, reduced_model, 17, 250, NA, 8078, 5599, 2061, 2536.0, 2536.0, NA, NA, 0, 0, 0, False, False, False, False, 2.3754518032073975
CA-CondMat, reduced_model, 4, 250, NA, 46266, 35418, 13464, 13997.0, 13998.0, NA, NA, 0, 0, 0, False, False, False, False, 4.503676652908325
CA-HepPh, reduced_model, 4, 250, NA, 24016, 17965, 6591, 7007.0, 7007.0, NA, NA, 0, 0, 0, False, False, False, False, 1.6968400478363037
Brightkite_edges, reduced_model, 2, 250, NA, 116456, 90569, 34706, 35281.0, 35281.0, NA, NA, 0, 0, 0, False, False, False, False, 20.440207719802856
socfb-Northeastern19, reduced_model, 33, 250, NA, 27764, 19644, 7008, 7772.0, 7772.0, NA, NA, 0, 0, 0, False, False, False, False, 32.67042064666748
socfb-Syracuse56, reduced_model, 46, 250, NA, 27306, 19221, 6985, 7883.0, 7883.0, NA, NA, 0, 0, 0, False, False, False, False, 3050.919307947159
Gowalla_edges, reduced_model, 3, 250, NA, 393182, 292745, 106417, 108783.0, 108791.0, NA, NA, 0, 0, 0, False, False, False, False, 272.17788887023926
com-dblp.ungraph, reduced_model, 3, 250, NA, 634160, 510101, 204031, 206099.0, 206099.0, NA, NA, 0, 0, 0, False, False, False, False, 542.62415766716
soc-catster.e, reduced_model, 21, 250, NA, 299400, 226642, 78945, 79636.0, 79640.0, NA, NA, 0, 0, 0, False, False, False, False, 400.4536187648773
facebook_combined, reduced_model, 17, 250, NA, 8078, 5599, 2061, 2546.0, 2546.0, NA, NA, 0, 0, 0, True, False, False, False, 1.438094139099121
CA-CondMat, reduced_model, 4, 250, NA, 46266, 35418, 13464, 13998.0, 13999.0, NA, NA, 0, 0, 0, True, False, False, False, 2.4206016063690186
CA-HepPh, reduced_model, 4, 250, NA, 24016, 17965, 6591, 7007.0, 7007.0, NA, NA, 0, 0, 0, True, False, False, False, 0.8636016845703125
Brightkite_edges, reduced_model, 2, 250, NA, 116456, 90569, 34706, 35281.0, 35281.0, NA, NA, 0, 0, 0, True, False, False, False, 13.519386291503906
socfb-Northeastern19, reduced_model, 33, 250, NA, 27764, 19644, 7008, 7805.0, 7805.0, NA, NA, 0, 0, 0, True, False, False, False, 1509.9580228328705
socfb-Syracuse56, reduced_model, 46, 250, NA, 27306, 19221, 6985, 7917.0, 7928.0, NA, NA, 0, 0, 0, True, False, False, False, 3601.8017666339874
Gowalla_edges, reduced_model, 3, 250, NA, 393182, 292745, 106417, 108789.0, 108791.0, NA, NA, 0, 0, 0, True, False, False, False, 159.46403980255127
com-dblp.ungraph, reduced_model, 3, 250, NA, 634160, 510101, 204031, 206099.0, 206099.0, NA, NA, 0, 0, 0, True, False, False, False, 380.6786415576935
soc-catster.e, reduced_model, 21, 250, NA, 299400, 226642, 78945, 79642.0, 79645.0, NA, NA, 0, 0, 0, True, False, False, False, 98.36767244338989
facebook_combined, reduced_model, 17, 250, NA, 8078, 5599, 2061, 2536.0, 2536.0, NA, NA, 0, 0, 0, False, True, False, False, 1.4821772575378418
CA-CondMat, reduced_model, 4, 250, NA, 46266, 35418, 13464, 13997.0, 13997.0, NA, NA, 0, 0, 0, False, True, False, False, 2.53254771232605
CA-HepPh, reduced_model, 4, 250, NA, 24016, 17965, 6591, 7007.0, 7007.0, NA, NA, 0, 0, 0, False, True, False, False, 0.9822003841400146
Brightkite_edges, reduced_model, 2, 250, NA, 116456, 90569, 34706, 35281.0, 35281.0, NA, NA, 0, 0, 0, False, True, False, False, 14.071102619171143
socfb-Northeastern19, reduced_model, 33, 250, NA, 27764, 19644, 7008, 7772.0, 7772.0, NA, NA, 0, 0, 0, False, True, False, False, 20.986406326293945
socfb-Syracuse56, reduced_model, 46, 250, NA, 27306, 19221, 6985, 7883.0, 7884.0, NA, NA, 0, 0, 0, False, True, False, False, 3601.8371210098267
Gowalla_edges, reduced_model, 3, 250, NA, 393182, 292745, 106417, 108786.0, 108791.0, NA, NA, 0, 0, 0, False, True, False, False, 160.54073476791382
com-dblp.ungraph, reduced_model, 3, 250, NA, 634160, 510101, 204031, 206099.0, 206099.0, NA, NA, 0, 0, 0, False, True, False, False, 375.84906101226807
soc-catster.e, reduced_model, 21, 250, NA, 299400, 226642, 78945, 79631.0, 79638.0, NA, NA, 0, 0, 0, False, True, False, False, 98.83726906776428
facebook_combined, reduced_model, 17, 250, NA, 8078, 5599, 2061, 2536.0, 2536.0, NA, NA, 0, 0, 0, False, False, True, False, 1.5200920104980469
CA-CondMat, reduced_model, 4, 250, NA, 46266, 36988, 13464, 13997.0, 13998.0, NA, NA, 0, 0, 0, False, False, True, False, 2.8282275199890137
CA-HepPh, reduced_model, 4, 250, NA, 24016, 18704, 6591, 7007.0, 7007.0, NA, NA, 0, 0, 0, False, False, True, False, 1.023857831954956
Brightkite_edges, reduced_model, 2, 250, NA, 116456, 91293, 34706, 35281.0, 35281.0, NA, NA, 0, 0, 0, False, False, True, False, 15.657394170761108
socfb-Northeastern19, reduced_model, 33, 250, NA, 27764, 19883, 7008, 7772.0, 7772.0, NA, NA, 0, 0, 0, False, False, True, False, 21.19707727432251
socfb-Syracuse56, reduced_model, 46, 250, NA, 27306, 19426, 6985, 7883.0, 7883.0, NA, NA, 0, 0, 0, False, False, True, False, 3036.599467754364
Gowalla_edges, reduced_model, 3, 250, NA, 393182, 296649, 106417, 108783.0, 108791.0, NA, NA, 0, 0, 0, False, False, True, False, 182.1204423904419
com-dblp.ungraph, reduced_model, 3, 250, NA, 634160, 511946, 204031, 206099.0, 206099.0, NA, NA, 0, 0, 0, False, False, True, False, 424.60530853271484
soc-catster.e, reduced_model, 21, 250, NA, 299400, 229939, 78945, 79636.0, 79640.0, NA, NA, 0, 0, 0, False, False, True, False, 104.28977417945862
facebook_combined, reduced_model, 17, 250, NA, 8078, 5599, 2061, 2536.0, 2536.0, NA, NA, 0, 0, 0, False, False, False, True, 2.3679990768432617
CA-CondMat, reduced_model, 4, 250, NA, 46266, 35418, 13464, 13997.0, 13997.0, NA, NA, 0, 0, 0, False, False, False, True, 3.6532952785491943
CA-HepPh, reduced_model, 4, 250, NA, 24016, 17965, 6591, 7007.0, 7007.0, NA, NA, 0, 0, 0, False, False, False, True, 1.4215421676635742
Brightkite_edges, reduced_model, 2, 250, NA, 116456, 90569, 34706, 35278.0, 35281.0, NA, NA, 0, 0, 0, False, False, False, True, 14.473158597946167
socfb-Northeastern19, reduced_model, 33, 250, NA, 27764, 19644, 7008, 7648.0, 7720.0, NA, NA, 0, 0, 0, False, False, False, True, 3622.6656267642975
socfb-Syracuse56, reduced_model, 46, 250, NA, 27306, 19221, 6985, 7737.0, 7850.0, NA, NA, 0, 0, 0, False, False, False, True, 3605.015209674835
Gowalla_edges, reduced_model, 3, 250, NA, 393182, 292745, 106417, 108653.0, 108653.0, NA, NA, 0, 0, 0, False, False, False, True, 172.85437607765198
com-dblp.ungraph, reduced_model, 3, 250, NA, 634160, 510101, 204031, 205957.0, 205957.0, NA, NA, 0, 0, 0, False, False, False, True, 391.31883668899536
soc-catster.e, reduced_model, 21, 250, NA, 299400, 226642, 78945, 79636.0, 79641.0, NA, NA, 0, 0, 0, False, False, False, True, 160.75943160057068
